boundary,u_x,u_y,x,y
0.0,-0.0009568506342231581,-0.004586911989835983,149.28,223.92
0.0,-0.0011901765209825217,-0.0048251141731855095,149.28,225.475
0.0,-0.0012282254077120138,-0.004604337310358189,149.28,227.03
0.0,-0.0012919891150227382,-0.004432753611912434,149.28,228.585
0.0,-0.0010872405231375868,-0.0043488019767815855,149.28,230.14
0.0,-0.001484829083918997,-0.0045505499506072866,149.28,231.695
0.0,-0.001434635664338088,-0.004243980219229473,149.28,233.25
0.0,-0.0013293185244972468,-0.004103932272683887,149.28,234.805
0.0,-0.0013369218045663589,-0.004186616495440711,149.28,236.36
0.0,-0.0016014619048862,-0.0038527128370956128,149.28,237.915
0.0,-0.0012875265015023756,-0.0038599807515480567,149.28,239.47
0.0,-0.0014913738528685109,-0.00388086977601483,149.28,241.025
0.0,-0.0015208069051683643,-0.0036367118498647597,149.28,242.58
0.0,-0.0014124975615065968,-0.0035748912901954113,149.28,244.135
0.0,-0.001448687176145356,-0.0033986871963091196,149.28,245.69
0.0,-0.0012924261973518338,-0.0033990108162208254,149.28,247.245
0.0,-0.001364113588195865,-0.0031238124281119757,149.28,248.8
0.0,-0.0013611459833304267,-0.003261080919025795,149.28,250.355
0.0,-0.0014769364322605098,-0.003056458466834805,149.28,251.91
0.0,-0.0014213577838094302,-0.0030601350810355635,149.28,253.465
0.0,-0.0013594117954683058,-0.0028780435711939435,149.28,255.02
0.0,-0.0012991467062814215,-0.002907365452459324,149.28,256.575
0.0,-0.0013025760262878635,-0.002645426904477795,149.28,258.13
0.0,-0.00129245159613499,-0.0027565061236806106,149.28,259.685
0.0,-0.0013259551312211069,-0.002640073743843179,149.28,261.24
0.0,-0.0014284396656195995,-0.0023927963730430426,149.28,262.795
0.0,-0.001294020127797257,-0.002538286867842951,149.28,264.35
0.0,-0.001416944608044372,-0.002234691827170437,149.28,265.905
0.0,-0.001047989045743132,-0.0023307594868125646,149.28,267.46
0.0,-0.0010459742205083944,-0.0023178620105363474,149.28,269.015
0.0,-0.0011231572788740526,-0.0020959979547068167,149.28,270.57
0.0,-0.0011791067695441943,-0.002203063752933635,149.28,272.125
0.0,-0.001177119367626866,-0.001859987861475656,149.28,273.68
0.0,-0.0011561929349738246,-0.0018835410514571015,149.28,275.235
0.0,-0.0009285086217326255,-0.0020739002558370773,149.28,276.79
0.0,-0.0009189381594144106,-0.0018996918126402643,149.28,278.345
0.0,-0.0009784153817100638,-0.001939646691414996,149.28,279.9
0.0,-0.0010794461040446205,-0.0017153890617345891,149.28,281.455
0.0,-0.000967875604132643,-0.0018146893086418696,149.28,283.01
0.0,-0.0008824213362460002,-0.0015532778670419927,149.28,284.565
0.0,-0.0008696367159631383,-0.0015489044562048413,149.28,286.12
0.0,-0.0008457017545828719,-0.0016104496216531301,149.28,287.675
0.0,-0.0006361150607398977,-0.0014158554072934142,149.28,289.23
0.0,-0.0009195517805937957,-0.0014000538519599913,149.28,290.785
0.0,-0.0006125393765192231,-0.0013920813529679726,149.28,292.34
0.0,-0.0005598952167099391,-0.0013996977232010508,149.28,293.895
0.0,-0.0006518222214836938,-0.0013874668389489162,149.28,295.45
0.0,0.00014599360210879405,9.64389993780632e-05,150.835,1.555
0.0,-1.8306780382195673e-05,-4.524776515192032e-05,150.835,3.11
0.0,-0.0001077723984905621,-2.4959319633780065e-05,150.835,4.665
0.0,5.848654227427901e-05,0.00014469496760240893,150.835,6.22
0.0,9.011148889488765e-05,-4.619001919841721e-05,150.835,7.775
0.0,-3.130857865409924e-05,8.400745573761544e-05,150.835,9.33
0.0,-9.32588441276381e-05,-0.00010177189835155501,150.835,10.885
0.0,4.666341725452755e-05,-0.0001299191964965659,150.835,12.44
0.0,-0.00012841295744663869,-4.586529322559383e-05,150.835,13.995
0.0,-5.015023612887114e-06,6.268231942557642e-05,150.835,15.55
0.0,-5.2692890448326026e-05,0.0001501091507654243,150.835,17.105
0.0,8.333388767432136e-05,-4.1350615759010535e-05,150.835,18.66
0.0,-0.0026060345898152077,0.002019404952437537,150.835,20.215
0.0,-0.0026938814675446987,0.0018479663750844626,150.835,21.77
0.0,-0.002653317041945627,0.001983450266176418,150.835,23.325
0.0,-0.0025830246070208465,0.0021226528464222028,150.835,24.88
0.0,-0.002817170265583161,0.0018339937971873087,150.835,26.435
0.0,-0.0030276863048115466,0.0020750682659028442,150.835,27.99
0.0,-0.0030547741265857485,0.002154969117625909,150.835,29.545
0.0,-0.0030830215388991293,0.002292614478582871,150.835,31.1
0.0,-0.0029479005781222973,0.0023664208836930807,150.835,32.655
0.0,-0.002996074499424274,0.002159056768827973,150.835,34.21
0.0,-0.003153716850592123,0.0025599107509577225,150.835,35.765
0.0,-0.0032870376619535276,0.0025525285865180174,150.835,37.32
0.0,-0.0034462711921720186,0.0026164026001415513,150.835,38.875
0.0,-0.003278937221088992,0.0026967131983515343,150.835,40.43
0.0,-0.003292936680286551,0.0029133186346882757,150.835,41.985
0.0,-0.0036734479451745127,0.002957578927026794,150.835,43.54
0.0,-0.0036019155599376837,0.0028005246645707695,150.835,45.095
0.0,-0.003776644724055129,0.003090818642488659,150.835,46.65
0.0,-0.0036787651262665277,0.0032313721137454407,150.835,48.205
0.0,-0.0037954109678798764,0.0033882715062044807,150.835,49.76
0.0,-0.0038959871117347136,0.0034830089825912316,150.835,51.315
0.0,-0.004314332265626448,0.003613535392233522,150.835,52.87
0.0,-0.003994253606443068,0.003594303308521278,150.835,54.425
0.0,-0.004249040418926353,0.0035745477144566535,150.835,55.98
0.0,-0.004455599833529897,0.0038146426113813566,150.835,57.535
0.0,-0.00436295185206085,0.003806407928084866,150.835,59.09
0.0,-0.004553067681953234,0.0038027970479377242,150.835,60.645
0.0,-0.004619240150805023,0.004146048662011685,150.835,62.2
0.0,-0.004651068114495599,0.004277799524778873,150.835,63.755
0.0,-0.004728201580450008,0.004474090570710954,150.835,65.31
0.0,-0.005131829764757545,0.004534017990360928,150.835,66.865
0.0,-0.004983312991609514,0.004795402401213629,150.835,68.42
0.0,-0.004826283198883534,0.004809465528785205,150.835,69.975
0.0,-0.005293501837068663,0.005163211561947141,150.835,71.53
0.0,-0.005443319804495948,0.005004230006433214,150.835,73.085
0.0,-0.005571773940256028,0.005587532879395641,150.835,74.64
0.0,-0.005561774936370469,0.005657716501302191,150.835,76.195
0.0,-0.005702113163715653,0.005720443506836599,150.835,77.75
0.0,-0.005817642955457404,0.0061591298382170055,150.835,79.305
0.0,-0.005961963134690288,0.006437176689685536,150.835,80.86
0.0,-0.0060868040018879485,0.006526177064585521,150.835,82.415
0.0,-0.006102877173703734,0.006509617349769442,150.835,83.97
0.0,-0.006260191776231441,0.006926791767267831,150.835,85.525
0.0,-0.0063916983630967865,0.0072612787328988175,150.835,87.08
0.0,-0.006572472378898662,0.007472310993946631,150.835,88.635
0.0,-0.006615571245496057,0.007804444501272919,150.835,90.19
0.0,-0.006748787043319829,0.008103664428640302,150.835,91.745
0.0,-0.006796456212360223,0.008209131095301091,150.835,93.3
0.0,-0.0069503213016735245,0.008558995788115002,150.835,94.855
0.0,-0.00703749281542568,0.008705144165553241,150.835,96.41
0.0,-0.007056274080771393,0.008984628902042735,150.835,97.965
0.0,-0.007158405450543748,0.00930757138322978,150.835,99.52
0.0,-0.007080474748867548,0.009873999490272688,150.835,101.075
0.0,-0.0071767853249534,0.010226483839759755,150.835,102.63
0.0,-0.007176334820751688,0.010445958515181668,150.835,104.185
0.0,-0.007401561721132499,0.010908744594249769,150.835,105.74
0.0,-0.007272709759075154,0.011353805290770593,150.835,107.295
0.0,-0.007487189151944783,0.011454077141875029,150.835,108.85
0.0,-0.0074788689408189874,0.011861304676577332,150.835,110.405
0.0,-0.007417486415434978,0.012347476133700692,150.835,111.96
0.0,-0.007388215953527677,0.01270342011342215,150.835,113.515
0.0,-0.007379984300366474,0.01287580465195131,150.835,115.07
0.0,-0.007248181272412391,0.01335632740682476,150.835,116.625
0.0,-0.007135633263210238,0.013667318050521087,150.835,118.18
0.0,-0.006879063859797584,0.013884080450627735,150.835,119.735
0.0,-0.006888214763135146,0.014213025644721032,150.835,121.29
0.0,-0.006629695020466125,0.014297532827978743,150.835,122.845
0.0,-0.0064735322532448155,0.01465281814928049,150.835,124.4
0.0,-0.0061102559336050355,0.014827149055045738,150.835,125.955
0.0,-0.005921561229525961,0.015107926173984702,150.835,127.51
0.0,-0.005880244803787983,0.01520997887986124,150.835,129.065
0.0,-0.005588313469919004,0.015461735565057458,150.835,130.62
0.0,-0.005354136637999618,0.0156469729934621,150.835,132.175
0.0,-0.004848198865003805,0.015616284206788794,150.835,133.73
0.0,-0.004669438308961047,0.01569369640605336,150.835,135.285
0.0,-0.004468955691177389,0.01545685911919416,150.835,136.84
0.0,-0.004053362314603245,0.015643840630476677,150.835,138.395
0.0,-0.0037364528932495203,0.01560133395692947,150.835,139.95
0.0,-0.003304539489538476,0.015381322011574173,150.835,141.505
0.0,-0.003259172890688334,0.01540156400814231,150.835,143.06
0.0,-0.0029515851181959527,0.015099137775082835,150.835,144.615
0.0,-0.002621093163410632,0.014843108852341896,150.835,146.17
0.0,-0.002143534660497116,0.014729354412765195,150.835,147.725
0.0,-0.0019274540282122694,0.014587806408462448,150.835,149.28
0.0,-0.001329576629039474,0.014247053415211727,150.835,150.835
0.0,-0.001086034265169727,0.01401311158396395,150.835,152.39
0.0,-0.000711795384219116,0.013516317774643783,150.835,153.945
0.0,-0.00015296231800494237,0.013207110476857183,150.835,155.5
0.0,0.0003578835011332188,0.01269810361989735,150.835,157.055
0.0,0.0006699875750458871,0.012203023944961894,150.835,158.61
0.0,0.0007241941259415143,0.011561650695370929,150.835,160.165
0.0,0.0010945711812360003,0.011019017183147751,150.835,161.72
0.0,0.001467522323900342,0.010380057343314712,150.835,163.275
0.0,0.0018619707357436168,0.009469474129783705,150.835,164.83
0.0,0.0020772439767647493,0.008538067654154928,150.835,166.385
0.0,0.002330876692733013,0.007772911852189156,150.835,167.94
0.0,0.0023701337771151747,0.0071604939361584186,150.835,169.495
0.0,0.002580952084938415,0.0064552837117578575,150.835,171.05
0.0,0.0027550071417855415,0.0056459097619236944,150.835,172.605
0.0,0.0025672695519790073,0.0046521096388054415,150.835,174.16
0.0,0.0028397920139274667,0.004124614698931943,150.835,175.715
0.0,0.002750784468739174,0.0034661734521562937,150.835,177.27
0.0,0.0026462337144169826,0.00249044629044164,150.835,178.825
0.0,0.0024038732982703762,0.001921469888751081,150.835,180.38
0.0,0.00268663029497227,0.0012806659383710962,150.835,181.935
0.0,0.002623930881086805,0.0008468585151868812,150.835,183.49
0.0,0.002267323695046638,0.00017583569528568,150.835,185.045
0.0,0.002221334655491464,-6.709540405738459e-05,150.835,186.6
0.0,0.0022191137305410348,-0.0007489722807519295,150.835,188.155
0.0,0.002129653425679524,-0.001073830922277917,150.835,189.71
0.0,0.0021198061643144467,-0.0016293827553324704,150.835,191.265
0.0,0.0016819302131673131,-0.00203670411056204,150.835,192.82
0.0,0.0017623512919723201,-0.0024646664521235447,150.835,194.375
0.0,0.0015660611506864495,-0.0028906941265789297,150.835,195.93
0.0,0.0012203719241940436,-0.0029707680592550084,150.835,197.485
0.0,0.0011160310899878403,-0.0032627780506575407,150.835,199.04
0.0,0.0011383672222350124,-0.0036671631377281073,150.835,200.595
0.0,0.0010345719882442182,-0.003691610976305228,150.835,202.15
0.0,0.0008115423595550452,-0.0038162067695203493,150.835,203.705
0.0,0.0005762725941672674,-0.004248185996821922,150.835,205.26
0.0,0.0003150434462584232,-0.004225677561023721,150.835,206.815
0.0,0.00019855800868949917,-0.004298775502512407,150.835,208.37
0.0,6.863509804747291e-05,-0.004545263330832016,150.835,209.925
0.0,6.163321623192158e-05,-0.0045894994800172294,150.835,211.48
0.0,-0.00021757396851703847,-0.004638470777747352,150.835,213.035
0.0,-0.00033257701923502506,-0.004581960394663363,150.835,214.59
0.0,-0.0003491474606399591,-0.004833443110289538,150.835,216.145
0.0,-0.000599808979747084,-0.00454127168746792,150.835,217.7
0.0,-0.0006581136860566427,-0.004753530116743467,150.835,219.255
0.0,-0.00086506958014234,-0.0046605135755783894,150.835,220.81
0.0,-0.0009643270692696976,-0.004529584906747992,150.835,222.365
0.0,-0.0010480967742192275,-0.004599029967622282,150.835,223.92
0.0,-0.0010935998013194583,-0.004669825576162877,150.835,225.475
0.0,-0.0010399522724613163,-0.004449559078865522,150.835,227.03
0.0,-0.001081696431501558,-0.004459817767875905,150.835,228.585
0.0,-0.0012158440256859883,-0.004374153795127551,150.835,230.14
0.0,-0.000998935615498149,-0.0043577724441980145,150.835,231.695
0.0,-0.001274617336858049,-0.00412081257036998,150.835,233.25
0.0,-0.001350212613365392,-0.004066217703717446,150.835,234.805
0.0,-0.0014847583713047225,-0.003744706335175907,150.835,236.36
0.0,-0.0012604659182875013,-0.004044238953865256,150.835,237.915
0.0,-0.001446132968976108,-0.0037746374479896098,150.835,239.47
0.0,-0.00131540128686023,-0.0038242363296229604,150.835,241.025
0.0,-0.0015422441769400116,-0.0034475437924739445,150.835,242.58
0.0,-0.0013378291147889943,-0.003467707845480673,150.835,244.135
0.0,-0.0013900599102599181,-0.0035631820812111335,150.835,245.69
0.0,-0.0013300534697286608,-0.003369764753529001,150.835,247.245
0.0,-0.0015089650845130718,-0.003174177998053131,150.835,248.8
0.0,-0.0013201453700296423,-0.003081112481806348,150.835,250.355
0.0,-0.0012713764294998659,-0.0031134941330164833,150.835,251.91
0.0,-0.0012992344207537311,-0.002988332328624724,150.835,253.465
0.0,-0.0012715491313842475,-0.0029883133282947363,150.835,255.02
0.0,-0.0011393140078438152,-0.0028361496960304824,150.835,256.575
0.0,-0.001491888186161682,-0.0027302856642567297,150.835,258.13
0.0,-0.0013545125354848502,-0.0025761304047098566,150.835,259.685
0.0,-0.0013462753734647967,-0.002670737123164448,150.835,261.24
0.0,-0.0011955998763963649,-0.0024980516985376416,150.835,262.795
0.0,-0.0012768817391117689,-0.002424327670829776,150.835,264.35
0.0,-0.0012393029338041725,-0.0025008257414127644,150.835,265.905
0.0,-0.001184860182919482,-0.0022414409851037437,150.835,267.46
0.0,-0.0012694563109165806,-0.0022673290176114394,150.835,269.015
0.0,-0.0010937530187967,-0.002362815908046612,150.835,270.57
0.0,-0.0011715798033729969,-0.0021058689774619273,150.835,272.125
0.0,-0.0010026383732485071,-0.0020796578130130353,150.835,273.68
0.0,-0.0010529513684902438,-0.0019633688108155974,150.835,275.235
0.0,-0.00094374035771576,-0.0018944906228714235,150.835,276.79
0.0,-0.0010349555343937636,-0.00190866695992686,150.835,278.345
0.0,-0.0007962814447486186,-0.0018034397730760099,150.835,279.9
0.0,-0.0009751841041453794,-0.0016315675385331517,150.835,281.455
0.0,-0.0009137987408974637,-0.0015971032155602453,150.835,283.01
0.0,-0.00102477997939139,-0.0016467536091688039,150.835,284.565
0.0,-0.0008345739480986791,-0.001573214984421084,150.835,286.12
0.0,-0.0007685770474998545,-0.0014938170425288857,150.835,287.675
0.0,-0.0008560386305587649,-0.0015881596669692205,150.835,289.23
0.0,-0.0008067662894113009,-0.0015588014543063443,150.835,290.785
0.0,-0.0006847671479860578,-0.0014056570645305862,150.835,292.34
0.0,-0.0008335622716328765,-0.0014267135386828924,150.835,293.895
0.0,-0.0005715745649638273,-0.0013365797901895408,150.835,295.45
0.0,-4.31476578474799e-05,-3.83827769084584e-05,152.39,1.555
0.0,-0.0001270969112949151,0.0001624010718396821,152.39,3.11
0.0,0.00014278371523237718,-3.816191027113318e-05,152.39,4.665
0.0,-3.5594554344282986e-05,-8.044225549510703e-05,152.39,6.22
0.0,0.00011489436589790348,0.00023958956980410392,152.39,7.775
0.0,5.6019259388311665e-05,1.836692232587696e-05,152.39,9.33
0.0,4.019081771453335e-05,-6.669363477949921e-05,152.39,10.885
0.0,-6.599644157044583e-05,3.2779159270256725e-05,152.39,12.44
0.0,-0.00011797003828829529,-8.441353630369001e-05,152.39,13.995
0.0,0.00012029174190609871,-0.0001246896339497813,152.39,15.55
0.0,-3.662019269704903e-05,2.906000491008281e-05,152.39,17.105
0.0,-5.317744736706322e-05,-0.00020449991755603652,152.39,18.66
0.0,-7.642939329269732e-05,0.00011206916306084338,152.39,20.215
0.0,-0.002546033662261851,0.0018334389466970818,152.39,21.77
0.0,-0.0026876193564193632,0.0021677570473894433,152.39,23.325
0.0,-0.002609519491647526,0.001775374293005211,152.39,24.88
0.0,-0.0028022065387674874,0.002238007990103802,152.39,26.435
0.0,-0.0027865693440655022,0.002055144832365341,152.39,27.99
0.0,-0.0027002392647267567,0.00227216230700653,152.39,29.545
0.0,-0.0030026971595346775,0.0022278579562535488,152.39,31.1
0.0,-0.0030962579242206937,0.0023265860635994493,152.39,32.655
0.0,-0.00321087072369977,0.002436997903248067,152.39,34.21
0.0,-0.003124937797775748,0.002628457987927665,152.39,35.765
0.0,-0.0033739892204424403,0.0025907432101292317,152.39,37.32
0.0,-0.0033111041381675573,0.002647022543985094,152.39,38.875
0.0,-0.003476744212923912,0.0027354919081247265,152.39,40.43
0.0,-0.0033952535271819053,0.0027301968117655053,152.39,41.985
0.0,-0.0032634047500538083,0.002801251994803725,152.39,43.54
0.0,-0.0035574293048309673,0.0029896401244272537,152.39,45.095
0.0,-0.0036860337641112443,0.0030788209701733413,152.39,46.65
0.0,-0.0037397076007587467,0.0031116412335924653,152.39,48.205
0.0,-0.0038357920186055886,0.0031100866872097216,152.39,49.76
0.0,-0.0038952072845036597,0.00335344464508333,152.39,51.315
0.0,-0.003987544608788044,0.003554660249757829,152.39,52.87
0.0,-0.004320569399368468,0.003653444872257003,152.39,54.425
0.0,-0.004222509404333854,0.0036990735970318864,152.39,55.98
0.0,-0.004255860396979407,0.0036897520133266797,152.39,57.535
0.0,-0.004229680899259426,0.0038183147867581063,152.39,59.09
0.0,-0.0044009095395285075,0.0041184857550294164,152.39,60.645
0.0,-0.004592468833908205,0.004209260379868531,152.39,62.2
0.0,-0.004735655486192663,0.00421130206757473,152.39,63.755
0.0,-0.004846863517977945,0.004415544730364591,152.39,65.31
0.0,-0.005052946129321255,0.004638137035140109,152.39,66.865
0.0,-0.004939768302281344,0.004798502491761671,152.39,68.42
0.0,-0.004994903188922321,0.005060839352968088,152.39,69.975
0.0,-0.005157710693648516,0.0052121192263983734,152.39,71.53
0.0,-0.005273685578478778,0.0050536988229632806,152.39,73.085
0.0,-0.005193217928422929,0.005463841570038717,152.39,74.64
0.0,-0.005391932399418054,0.005572570864919343,152.39,76.195
0.0,-0.005554361004909997,0.005820917618746998,152.39,77.75
0.0,-0.0056745192276003095,0.0060384642730893275,152.39,79.305
0.0,-0.005686209933402054,0.0061618755839088855,152.39,80.86
0.0,-0.005973997110171297,0.006407325003046212,152.39,82.415
0.0,-0.00576938998732159,0.006878266620443741,152.39,83.97
0.0,-0.006119395168338715,0.0070431485902172925,152.39,85.525
0.0,-0.006209435538456449,0.007327503659923755,152.39,87.08
0.0,-0.0063024177023538845,0.007471599933036308,152.39,88.635
0.0,-0.006416995284282271,0.00771274696399217,152.39,90.19
0.0,-0.006390943575613907,0.008157613558658107,152.39,91.745
0.0,-0.006608967486209822,0.008184423539247598,152.39,93.3
0.0,-0.006803084017986405,0.008424150651889985,152.39,94.855
0.0,-0.006527002929151165,0.008947603253487793,152.39,96.41
0.0,-0.0065888348933068825,0.008949792671521115,152.39,97.965
0.0,-0.006976620107420773,0.009299670734737761,152.39,99.52
0.0,-0.0070604149629705714,0.009682926968186123,152.39,101.075
0.0,-0.006796933406982577,0.010038660853662439,152.39,102.63
0.0,-0.007023995708308945,0.010234337215377481,152.39,104.185
0.0,-0.007037022145223329,0.010661044475170784,152.39,105.74
0.0,-0.006968930998863892,0.011009954705571043,152.39,107.295
0.0,-0.007129648058113674,0.011322599190951176,152.39,108.85
0.0,-0.006978500505876668,0.011702289010576222,152.39,110.405
0.0,-0.0069072894422169085,0.01199414653660377,152.39,111.96
0.0,-0.006904053372350719,0.012143380109833568,152.39,113.515
0.0,-0.006711364881563335,0.012503931623798585,152.39,115.07
0.0,-0.006782652594227862,0.01291313131982545,152.39,116.625
0.0,-0.006583710572078583,0.013088668160517465,152.39,118.18
0.0,-0.006489475136649514,0.013230357694981737,152.39,119.735
0.0,-0.006438814581784725,0.01381766955096712,152.39,121.29
0.0,-0.0063377320201419216,0.013881965285257706,152.39,122.845
0.0,-0.006167031736947488,0.014060107532983774,152.39,124.4
0.0,-0.006023033277167945,0.014412823697152112,152.39,125.955
0.0,-0.005533219496405789,0.014423123749112473,152.39,127.51
0.0,-0.005320988391184187,0.014605819043280505,152.39,129.065
0.0,-0.005175896979555595,0.014785351966420508,152.39,130.62
0.0,-0.004816077572686017,0.014965184992628163,152.39,132.175
0.0,-0.004627591757601836,0.014901946754322073,152.39,133.73
0.0,-0.0045302052066187055,0.014871850640404546,152.39,135.285
0.0,-0.004239809482679671,0.014693356117803891,152.39,136.84
0.0,-0.003851875324067254,0.014787912091643894,152.39,138.395
0.0,-0.003346244873579671,0.014606409507005244,152.39,139.95
0.0,-0.0031402732654929612,0.014410544418774525,152.39,141.505
0.0,-0.002720333671555885,0.014421633841570239,152.39,143.06
0.0,-0.002547314062613949,0.014192455605906422,152.39,144.615
0.0,-0.001981928239133264,0.014245762188097059,152.39,146.17
0.0,-0.0017446595690314226,0.013947544752917181,152.39,147.725
0.0,-0.0015182715822329603,0.013640743134444406,152.39,149.28
0.0,-0.0012705918250780473,0.013564770382450344,152.39,150.835
0.0,-0.0008331113875504922,0.013266745933499777,152.39,152.39
0.0,-0.00028741979335118734,0.01272461840423954,152.39,153.945
0.0,-0.0001392737488533914,0.012355366887684856,152.39,155.5
0.0,0.0005116156325753394,0.01193658280092064,152.39,157.055
0.0,0.0006158932902743097,0.011400496525296467,152.39,158.61
0.0,0.0010540522767367715,0.010816144833396985,152.39,160.165
0.0,0.0013074237025228123,0.010232397667939265,152.39,161.72
0.0,0.0015923527662737862,0.009501259292360432,152.39,163.275
0.0,0.001993565460167456,0.008920485098875173,152.39,164.83
0.0,0.0018386881558254428,0.008096174446491548,152.39,166.385
0.0,0.0023644122406462817,0.007298578493403504,152.39,167.94
0.0,0.0024849092895560753,0.0067413013599449435,152.39,169.495
0.0,0.002568748691313766,0.005811213734676134,152.39,171.05
0.0,0.002595988845316535,0.005259788271051676,152.39,172.605
0.0,0.002805311596670854,0.004398757130212395,152.39,174.16
0.0,0.0027408485638513768,0.0038386241899740756,152.39,175.715
0.0,0.0026793124733370272,0.0030208817559627585,152.39,177.27
0.0,0.0027538263831722166,0.0027119077429662197,152.39,178.825
0.0,0.0024932294886679733,0.0019064196893071052,152.39,180.38
0.0,0.002533823686591095,0.0014191316761139896,152.39,181.935
0.0,0.002587568193457784,0.0006868390072063033,152.39,183.49
0.0,0.0024219148875592364,0.00031370133451993665,152.39,185.045
0.0,0.0025584500371214876,-0.00026031967081025073,152.39,186.6
0.0,0.0021079169329975955,-0.0006899916635948153,152.39,188.155
0.0,0.0021068719770648055,-0.0010993644208916594,152.39,189.71
0.0,0.0017572264164268366,-0.0014678496821258203,152.39,191.265
0.0,0.0016684513397217503,-0.0017509746465553388,152.39,192.82
0.0,0.0017048242630578708,-0.002250421472587746,152.39,194.375
0.0,0.0016049994738658,-0.0027154046525459793,152.39,195.93
0.0,0.0013920611506934473,-0.0026619054475046323,152.39,197.485
0.0,0.0011032238344013084,-0.0031232432848884643,152.39,199.04
0.0,0.0009706576480908765,-0.003403031391582101,152.39,200.595
0.0,0.0010081421739588938,-0.00367356031915378,152.39,202.15
0.0,0.000736122938775112,-0.003826535107554311,152.39,203.705
0.0,0.0006900186824159763,-0.003961292510160893,152.39,205.26
0.0,0.0004069361957968963,-0.0039416640715499345,152.39,206.815
0.0,0.00020484306491545023,-0.00415640246580475,152.39,208.37
0.0,3.351924025258236e-05,-0.004462132043094119,152.39,209.925
0.0,-3.727922000584876e-05,-0.004292285116581958,152.39,211.48
0.0,-0.0002313147221090956,-0.004517748394605048,152.39,213.035
0.0,-0.00028985025586395543,-0.0046172974916293495,152.39,214.59
0.0,-0.0004077920389997753,-0.0046349656634460945,152.39,216.145
0.0,-0.000581892488739928,-0.004502492051493283,152.39,217.7
0.0,-0.0005433203369180728,-0.004581652020878482,152.39,219.255
0.0,-0.0008021240440187458,-0.004447855537440124,152.39,220.81
0.0,-0.0007753999413493793,-0.004463501887941261,152.39,222.365
0.0,-0.0010056268457709716,-0.00429890780233654,152.39,223.92
0.0,-0.0008765614992441107,-0.004421105780910967,152.39,225.475
0.0,-0.0010956623865440993,-0.004507740846167798,152.39,227.03
0.0,-0.0008912664883687783,-0.004193313182221924,152.39,228.585
0.0,-0.001296831174845541,-0.00414722623716642,152.39,230.14
0.0,-0.0010743800154436533,-0.0040480897434587194,152.39,231.695
0.0,-0.0009718032253681493,-0.004134991626593382,152.39,233.25
0.0,-0.0012626132290245585,-0.004018762202639669,152.39,234.805
0.0,-0.0013943918734645618,-0.0038167082915419206,152.39,236.36
0.0,-0.0011868218612050975,-0.0038549631953928142,152.39,237.915
0.0,-0.001193927000596714,-0.0036738199363956277,152.39,239.47
0.0,-0.0012464796984472599,-0.0034850476282011445,152.39,241.025
0.0,-0.0012887328154457666,-0.003705474180271614,152.39,242.58
0.0,-0.0013885688979110259,-0.0034012105087065187,152.39,244.135
0.0,-0.0013388938087975524,-0.003269634814609787,152.39,245.69
0.0,-0.00132034484334326,-0.0033640429526197706,152.39,247.245
0.0,-0.0014016639650617012,-0.0033072845764080963,152.39,248.8
0.0,-0.0010830056619893027,-0.0030955658829831746,152.39,250.355
0.0,-0.00136471987865895,-0.002906983279944163,152.39,251.91
0.0,-0.0012909843532504324,-0.002822246677129836,152.39,253.465
0.0,-0.0013383657750054275,-0.0030746765009220947,152.39,255.02
0.0,-0.0013394285932227922,-0.0027103591339757457,152.39,256.575
0.0,-0.0012348223702039068,-0.002761044029409061,152.39,258.13
0.0,-0.0013863296352254815,-0.0028279639613869837,152.39,259.685
0.0,-0.0011386694279613566,-0.0025466639141435345,152.39,261.24
0.0,-0.0013067621086660579,-0.002546356903790181,152.39,262.795
0.0,-0.0011676951983082351,-0.0023777515190361053,152.39,264.35
0.0,-0.0011636127625468983,-0.0024588557064895845,152.39,265.905
0.0,-0.001460167427978032,-0.00224071527765567,152.39,267.46
0.0,-0.0011723082002529823,-0.002167607074645678,152.39,269.015
0.0,-0.0010743583991952885,-0.001994953527321995,152.39,270.57
0.0,-0.0010944908034565709,-0.0021106722506834237,152.39,272.125
0.0,-0.0011064429929318823,-0.002046288702487251,152.39,273.68
0.0,-0.0008493034484108843,-0.0018354919587618564,152.39,275.235
0.0,-0.0009532573203298306,-0.00199106728315378,152.39,276.79
0.0,-0.0010713416667087422,-0.0018611723182612938,152.39,278.345
0.0,-0.001134935347185207,-0.001897708243209195,152.39,279.9
0.0,-0.0008693324739605931,-0.0016823015265001445,152.39,281.455
0.0,-0.0009922953761832122,-0.0017504648817689991,152.39,283.01
0.0,-0.0009582327141365308,-0.0016393798558216046,152.39,284.565
0.0,-0.0008825964514373921,-0.0014055086603844559,152.39,286.12
0.0,-0.0008817069228303629,-0.0016614637095498591,152.39,287.675
0.0,-0.0009513319499047227,-0.0016000542724792972,152.39,289.23
0.0,-0.0008166864040904894,-0.0013968615417865318,152.39,290.785
0.0,-0.0007333033463716278,-0.0015745899320955305,152.39,292.34
0.0,-0.0005579987398340562,-0.0013055173380850003,152.39,293.895
0.0,-0.0008305075561000073,-0.001397728644828538,152.39,295.45
0.0,-6.16497994770989e-05,-9.601403203106407e-05,153.945,1.555
0.0,-2.34612845679616e-05,1.1409851181778503e-05,153.945,3.11
0.0,5.9625747019670066e-05,0.00016078829463878725,153.945,4.665
